order_date_jkt,price_sold_at,order_quantity,city,province,pricing_engine_buying_price
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-19,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-19,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-19,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-19,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-19,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-19,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-19,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-19,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-19,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-19,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-19,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,5,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-19,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,7,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,7,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,7,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,7,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,7,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,7,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,7,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,7,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,7,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,7,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,7,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,7,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,7,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,2,SURABAYA,JAWA TIMUR,0.0
2022-07-21,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-21,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,2,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-22,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-22,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-22,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-22,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-22,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-22,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-22,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-22,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-22,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-22,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-22,144000,1,SIDOARJO,JAWA TIMUR,122500.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,GRESIK,JAWA TIMUR,0.0
2022-07-22,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-22,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-23,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-23,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-23,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-23,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-23,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-23,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-23,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-23,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-23,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-23,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-23,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-23,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-23,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-23,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-23,144000,1,SURABAYA,JAWA TIMUR,122500.0
2022-07-23,144000,1,SIDOARJO,JAWA TIMUR,122500.0
