order_date,bp,previous_bp,city,order_date_1,order_month,order_year,price_sold_at,quantity
2022-08-09 23:35:55,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 23:35:55,8,2022,593700,1
2022-08-09 23:35:55,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 23:35:55,8,2022,593700,1
2022-08-09 23:35:55,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 23:35:55,8,2022,593700,1
2022-08-09 23:35:55,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 23:35:55,8,2022,593700,1
2022-08-09 23:35:55,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 23:35:55,8,2022,593700,1
2022-08-09 23:35:55,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 23:35:55,8,2022,593700,1
2022-08-09 23:35:55,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 23:35:55,8,2022,593700,1
2022-08-09 23:35:55,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 23:35:55,8,2022,593700,1
2022-08-09 23:20:53,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 23:20:53,8,2022,593700,1
2022-08-09 23:20:53,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 23:20:53,8,2022,593700,1
2022-08-09 23:20:53,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 23:20:53,8,2022,593700,1
2022-08-09 23:20:53,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 23:20:53,8,2022,593700,1
2022-08-09 23:20:53,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 23:20:53,8,2022,593700,1
2022-08-09 23:20:53,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 23:20:53,8,2022,593700,1
2022-08-09 23:20:53,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 23:20:53,8,2022,593700,1
2022-08-09 23:20:53,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 23:20:53,8,2022,593700,1
2022-08-09 23:20:53,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 23:20:53,8,2022,593700,1
2022-08-09 23:20:53,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 23:20:53,8,2022,593700,1
2022-08-09 21:01:23,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 21:01:23,8,2022,593700,1
2022-08-09 21:01:23,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 21:01:23,8,2022,593700,1
2022-08-09 21:01:23,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 21:01:23,8,2022,593700,1
2022-08-09 21:01:23,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 21:01:23,8,2022,593700,1
2022-08-09 21:01:23,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 21:01:23,8,2022,593700,1
2022-08-09 21:01:23,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 21:01:23,8,2022,593700,1
2022-08-09 21:01:23,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 21:01:23,8,2022,593700,1
2022-08-09 21:01:23,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 21:01:23,8,2022,593700,1
2022-08-09 16:37:04,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 16:37:04,8,2022,593700,1
2022-08-09 16:37:04,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 16:37:04,8,2022,593700,1
2022-08-09 16:37:04,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 16:37:04,8,2022,593700,1
2022-08-09 16:37:04,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 16:37:04,8,2022,593700,1
2022-08-09 16:37:04,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 16:37:04,8,2022,593700,1
2022-08-09 16:37:04,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 16:37:04,8,2022,593700,1
2022-08-09 16:37:04,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 16:37:04,8,2022,593700,1
2022-08-09 16:37:04,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 16:37:04,8,2022,593700,1
2022-08-09 16:15:54,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 16:15:54,8,2022,611300,1
2022-08-09 16:15:54,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 16:15:54,8,2022,611300,1
2022-08-09 16:15:54,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 16:15:54,8,2022,611300,1
2022-08-09 16:15:54,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 16:15:54,8,2022,611300,1
2022-08-09 16:15:54,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 16:15:54,8,2022,611300,1
2022-08-09 16:15:54,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 16:15:54,8,2022,611300,1
2022-08-09 16:15:54,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 16:15:54,8,2022,611300,1
2022-08-09 16:15:54,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 16:15:54,8,2022,611300,1
2022-08-09 14:53:28,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 14:53:28,8,2022,593700,1
2022-08-09 14:53:28,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 14:53:28,8,2022,593700,1
2022-08-09 14:53:28,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 14:53:28,8,2022,593700,1
2022-08-09 14:53:28,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 14:53:28,8,2022,593700,1
2022-08-09 14:53:28,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 14:53:28,8,2022,593700,1
2022-08-09 14:53:28,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 14:53:28,8,2022,593700,1
2022-08-09 14:53:28,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 14:53:28,8,2022,593700,1
2022-08-09 14:53:28,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 14:53:28,8,2022,593700,1
2022-08-09 14:53:28,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 14:53:28,8,2022,593700,1
2022-08-09 14:53:28,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 14:53:28,8,2022,593700,1
2022-08-09 14:53:28,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 14:53:28,8,2022,593700,1
2022-08-09 13:15:38,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 13:15:38,8,2022,611300,1
2022-08-09 13:15:38,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 13:15:38,8,2022,611300,1
2022-08-09 13:15:38,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 13:15:38,8,2022,611300,1
2022-08-09 13:15:38,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 13:15:38,8,2022,611300,1
2022-08-09 13:15:38,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 13:15:38,8,2022,611300,1
2022-08-09 13:15:38,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 13:15:38,8,2022,611300,1
2022-08-09 13:15:38,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 13:15:38,8,2022,611300,1
2022-08-09 13:15:38,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 13:15:38,8,2022,611300,1
2022-08-09 13:15:38,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 13:15:38,8,2022,611300,1
2022-08-09 13:01:12,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 13:01:12,8,2022,611300,1
2022-08-09 13:01:12,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 13:01:12,8,2022,611300,1
2022-08-09 13:01:12,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 13:01:12,8,2022,611300,1
2022-08-09 13:01:12,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 13:01:12,8,2022,611300,1
2022-08-09 13:01:12,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 13:01:12,8,2022,611300,1
2022-08-09 13:01:12,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 13:01:12,8,2022,611300,1
2022-08-09 11:34:52,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 11:34:52,8,2022,593700,2
2022-08-09 11:34:52,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 11:34:52,8,2022,593700,2
2022-08-09 11:34:52,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 11:34:52,8,2022,593700,2
2022-08-09 11:34:52,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 11:34:52,8,2022,593700,2
2022-08-09 09:25:47,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 09:25:47,8,2022,593700,1
2022-08-09 09:25:47,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 09:25:47,8,2022,593700,1
2022-08-09 09:16:48,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 09:16:48,8,2022,611300,1
2022-08-09 09:16:48,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 09:16:48,8,2022,611300,1
2022-08-09 09:16:48,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 09:16:48,8,2022,611300,1
2022-08-09 09:16:48,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 09:16:48,8,2022,611300,1
2022-08-09 08:41:37,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 08:41:37,8,2022,593700,1
2022-08-09 08:41:37,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 08:41:37,8,2022,593700,1
2022-08-09 08:41:37,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 08:41:37,8,2022,593700,1
2022-08-09 08:41:37,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 08:41:37,8,2022,593700,1
2022-08-09 08:13:19,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 08:13:19,8,2022,611300,1
2022-08-09 08:13:19,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 08:13:19,8,2022,611300,1
2022-08-09 07:55:08,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 07:55:08,8,2022,593700,2
2022-08-09 07:55:08,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 07:55:08,8,2022,593700,2
2022-08-09 07:55:08,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 07:55:08,8,2022,593700,2
2022-08-09 07:55:08,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 07:55:08,8,2022,593700,2
2022-08-09 07:50:26,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 07:50:26,8,2022,593700,1
2022-08-09 07:50:26,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 07:50:26,8,2022,593700,1
2022-08-09 07:14:26,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 07:14:26,8,2022,593700,1
2022-08-09 07:14:26,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 07:14:26,8,2022,593700,1
2022-08-09 07:09:28,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 07:09:28,8,2022,593700,2
2022-08-09 07:09:28,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 07:09:28,8,2022,593700,2
2022-08-09 07:07:58,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 07:07:58,8,2022,593700,1
2022-08-09 07:07:58,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 07:07:58,8,2022,593700,1
2022-08-09 07:07:58,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 07:07:58,8,2022,593700,1
2022-08-09 07:07:58,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 07:07:58,8,2022,593700,1
2022-08-09 07:01:01,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 07:01:01,8,2022,611300,1
2022-08-09 07:01:01,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 07:01:01,8,2022,611300,1
2022-08-09 07:01:01,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 07:01:01,8,2022,611300,1
2022-08-09 07:01:01,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 07:01:01,8,2022,611300,1
2022-08-09 06:00:19,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 06:00:19,8,2022,593700,1
2022-08-09 06:00:19,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 06:00:19,8,2022,593700,1
2022-08-09 05:16:22,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 05:16:22,8,2022,593700,2
2022-08-09 04:56:57,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 04:56:57,8,2022,593700,2
2022-08-09 04:53:34,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 04:53:34,8,2022,593700,1
2022-08-09 04:53:34,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 04:53:34,8,2022,593700,1
2022-08-09 04:51:24,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 04:51:24,8,2022,593700,1
2022-08-09 04:51:24,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 04:51:24,8,2022,593700,1
2022-08-09 04:37:53,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 04:37:53,8,2022,593700,1
2022-08-09 04:37:53,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 04:37:53,8,2022,593700,1
2022-08-09 04:08:39,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 04:08:39,8,2022,611300,1
2022-08-09 04:04:13,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 04:04:13,8,2022,611300,1
2022-08-09 04:04:13,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 04:04:13,8,2022,611300,1
2022-08-09 04:04:13,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 04:04:13,8,2022,611300,1
2022-08-09 03:44:12,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 03:44:12,8,2022,593700,1
2022-08-09 03:44:12,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 03:44:12,8,2022,593700,1
2022-08-09 03:44:12,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 03:44:12,8,2022,593700,1
2022-08-09 03:44:12,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 03:44:12,8,2022,593700,1
2022-08-09 03:44:12,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 03:44:12,8,2022,593700,1
2022-08-09 03:44:12,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 03:44:12,8,2022,593700,1
2022-08-09 03:38:02,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 03:38:02,8,2022,593700,1
2022-08-09 03:38:02,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 03:38:02,8,2022,593700,1
2022-08-09 03:38:02,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 03:38:02,8,2022,593700,1
2022-08-09 03:38:02,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 03:38:02,8,2022,593700,1
2022-08-09 03:38:02,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 03:38:02,8,2022,593700,1
2022-08-09 03:38:02,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 03:38:02,8,2022,593700,1
2022-08-09 03:29:33,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 03:29:33,8,2022,593700,2
2022-08-09 03:29:33,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 03:29:33,8,2022,593700,2
2022-08-09 03:25:57,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 03:25:57,8,2022,593700,1
2022-08-09 03:25:57,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 03:25:57,8,2022,593700,1
2022-08-09 03:25:57,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 03:25:57,8,2022,593700,1
2022-08-09 03:25:57,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 03:25:57,8,2022,593700,1
2022-08-09 03:23:43,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 03:23:43,8,2022,611300,1
2022-08-09 03:23:43,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 03:23:43,8,2022,611300,1
2022-08-09 03:22:25,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 03:22:25,8,2022,593700,1
2022-08-09 03:22:25,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 03:22:25,8,2022,593700,1
2022-08-09 02:58:28,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 02:58:28,8,2022,593700,2
2022-08-09 02:58:28,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 02:58:28,8,2022,593700,2
2022-08-09 02:52:53,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 02:52:53,8,2022,593700,1
2022-08-09 02:52:53,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 02:52:53,8,2022,593700,1
2022-08-09 02:52:53,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 02:52:53,8,2022,593700,1
2022-08-09 02:52:53,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 02:52:53,8,2022,593700,1
2022-08-09 02:52:53,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 02:52:53,8,2022,593700,1
2022-08-09 02:52:53,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 02:52:53,8,2022,593700,1
2022-08-09 02:34:10,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 02:34:10,8,2022,593700,1
2022-08-09 02:34:10,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 02:34:10,8,2022,593700,1
2022-08-09 02:28:46,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 02:28:46,8,2022,593700,5
2022-08-09 02:28:46,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 02:28:46,8,2022,593700,5
2022-08-09 02:21:41,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 02:21:41,8,2022,593700,1
2022-08-09 02:21:41,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 02:21:41,8,2022,593700,1
2022-08-09 02:21:41,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 02:21:41,8,2022,593700,1
2022-08-09 02:21:41,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 02:21:41,8,2022,593700,1
2022-08-09 02:21:41,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 02:21:41,8,2022,593700,1
2022-08-09 02:21:41,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 02:21:41,8,2022,593700,1
2022-08-09 02:21:41,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 02:21:41,8,2022,593700,1
2022-08-09 02:21:10,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 02:21:10,8,2022,611300,1
2022-08-09 02:21:10,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 02:21:10,8,2022,611300,1
2022-08-09 02:21:10,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 02:21:10,8,2022,611300,1
2022-08-09 02:21:10,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 02:21:10,8,2022,611300,1
2022-08-09 02:21:10,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 02:21:10,8,2022,611300,1
2022-08-09 02:20:38,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 02:20:38,8,2022,593700,1
2022-08-09 02:20:38,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 02:20:38,8,2022,593700,1
2022-08-09 02:20:38,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 02:20:38,8,2022,593700,1
2022-08-09 02:20:38,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 02:20:38,8,2022,593700,1
2022-08-09 02:20:38,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 02:20:38,8,2022,593700,1
2022-08-09 02:20:38,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 02:20:38,8,2022,593700,1
2022-08-09 02:20:38,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 02:20:38,8,2022,593700,1
2022-08-09 02:07:37,584889.0,585000.0,KABUPATEN MALANG,2022-08-09 02:07:37,8,2022,593700,1
2022-08-09 02:07:37,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 02:07:37,8,2022,593700,1
2022-08-09 02:07:37,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 02:07:37,8,2022,593700,1
2022-08-09 02:07:37,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 02:07:37,8,2022,593700,1
2022-08-09 02:06:49,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 02:06:49,8,2022,593700,1
2022-08-09 02:06:49,584889.0,585000.0,KABUPATEN MALANG,2022-08-09 02:06:49,8,2022,593700,1
2022-08-09 02:06:49,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 02:06:49,8,2022,593700,1
2022-08-09 02:06:49,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 02:06:49,8,2022,593700,1
2022-08-09 02:06:49,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 02:06:49,8,2022,593700,1
2022-08-09 02:04:20,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 02:04:20,8,2022,593700,1
2022-08-09 02:04:20,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 02:04:20,8,2022,593700,1
2022-08-09 02:04:20,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 02:04:20,8,2022,593700,1
2022-08-09 02:04:20,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 02:04:20,8,2022,593700,1
2022-08-09 01:44:30,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 01:44:30,8,2022,593700,1
2022-08-09 01:44:30,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 01:44:30,8,2022,593700,1
2022-08-09 01:44:30,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 01:44:30,8,2022,593700,1
2022-08-09 01:38:16,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 01:38:16,8,2022,593700,1
2022-08-09 01:37:57,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 01:37:57,8,2022,593700,1
2022-08-09 01:37:57,585000.0,584817.0,KABUPATEN MALANG,2022-08-09 01:37:57,8,2022,593700,1
2022-08-09 01:37:57,584817.0,585000.0,KABUPATEN MALANG,2022-08-09 01:37:57,8,2022,593700,1
2022-08-09 01:33:34,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 01:33:34,8,2022,593700,1
2022-08-09 01:33:34,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 01:33:34,8,2022,593700,1
2022-08-09 01:33:34,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 01:33:34,8,2022,593700,1
2022-08-09 01:33:34,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 01:33:34,8,2022,593700,1
2022-08-09 01:33:34,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 01:33:34,8,2022,593700,1
2022-08-09 01:32:08,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 01:32:08,8,2022,593700,1
2022-08-09 01:32:08,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 01:32:08,8,2022,593700,1
2022-08-09 01:32:08,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 01:32:08,8,2022,593700,1
2022-08-09 01:32:08,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 01:32:08,8,2022,593700,1
2022-08-09 01:32:08,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 01:32:08,8,2022,593700,1
2022-08-09 01:32:08,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 01:32:08,8,2022,593700,1
2022-08-09 01:32:08,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 01:32:08,8,2022,593700,1
2022-08-09 01:24:42,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 01:24:42,8,2022,593700,1
2022-08-09 01:24:42,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 01:24:42,8,2022,593700,1
2022-08-09 01:24:42,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 01:24:42,8,2022,593700,1
2022-08-09 01:24:42,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 01:24:42,8,2022,593700,1
2022-08-09 01:24:42,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 01:24:42,8,2022,593700,1
2022-08-09 01:24:15,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 01:24:15,8,2022,593700,1
2022-08-09 01:24:15,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 01:24:15,8,2022,593700,1
2022-08-09 01:24:15,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 01:24:15,8,2022,593700,1
2022-08-09 01:24:15,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 01:24:15,8,2022,593700,1
2022-08-09 01:12:11,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 01:12:11,8,2022,593700,20
2022-08-09 01:12:11,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 01:12:11,8,2022,593700,20
2022-08-09 01:12:11,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 01:12:11,8,2022,593700,20
2022-08-09 01:12:11,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 01:12:11,8,2022,593700,20
2022-08-09 01:12:11,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 01:12:11,8,2022,593700,20
2022-08-09 01:12:11,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 01:12:11,8,2022,593700,20
2022-08-09 00:31:35,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 00:31:35,8,2022,593700,1
2022-08-09 00:31:35,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 00:31:35,8,2022,593700,1
2022-08-09 00:31:35,584817.0,584889.0,KABUPATEN MALANG,2022-08-09 00:31:35,8,2022,593700,1
2022-08-09 00:31:35,584889.0,584817.0,KABUPATEN MALANG,2022-08-09 00:31:35,8,2022,593700,1
2022-08-08 20:44:33,584817.0,584889.0,KABUPATEN MALANG,2022-08-08 20:44:33,8,2022,593700,1
2022-08-08 15:07:26,584889.0,584817.0,KABUPATEN MALANG,2022-08-08 15:07:26,8,2022,593700,2
2022-08-08 15:07:26,584817.0,585000.0,KABUPATEN MALANG,2022-08-08 15:07:26,8,2022,593700,2
2022-08-08 15:07:26,584889.0,584817.0,KABUPATEN MALANG,2022-08-08 15:07:26,8,2022,593700,2
2022-08-08 15:07:26,584817.0,584889.0,KABUPATEN MALANG,2022-08-08 15:07:26,8,2022,593700,2
2022-08-08 14:48:26,584817.0,585000.0,KABUPATEN MALANG,2022-08-08 14:48:26,8,2022,593700,2
2022-08-08 14:48:26,585000.0,584817.0,KABUPATEN MALANG,2022-08-08 14:48:26,8,2022,593700,2
2022-08-08 14:48:26,585000.0,584817.0,KABUPATEN MALANG,2022-08-08 14:48:26,8,2022,593700,2
2022-08-08 11:51:58,584889.0,584817.0,KABUPATEN MALANG,2022-08-08 11:51:58,8,2022,593700,2
2022-08-08 11:51:58,584817.0,584889.0,KABUPATEN MALANG,2022-08-08 11:51:58,8,2022,593700,2
2022-08-08 10:11:08,585000.0,584817.0,KABUPATEN MALANG,2022-08-08 10:11:08,8,2022,593700,5
2022-08-08 10:11:08,584817.0,585000.0,KABUPATEN MALANG,2022-08-08 10:11:08,8,2022,593700,5
2022-08-08 09:47:12,585000.0,584817.0,KABUPATEN MALANG,2022-08-08 09:47:12,8,2022,593700,5
2022-08-08 09:47:12,584817.0,585000.0,KABUPATEN MALANG,2022-08-08 09:47:12,8,2022,593700,5
2022-08-08 09:29:26,584817.0,585000.0,KABUPATEN MALANG,2022-08-08 09:29:26,8,2022,593700,1
2022-08-08 09:29:26,585000.0,584817.0,KABUPATEN MALANG,2022-08-08 09:29:26,8,2022,593700,1
2022-08-08 09:27:24,585000.0,584817.0,KABUPATEN MALANG,2022-08-08 09:27:24,8,2022,593700,1
2022-08-08 09:27:24,584817.0,585000.0,KABUPATEN MALANG,2022-08-08 09:27:24,8,2022,593700,1
2022-08-08 08:55:38,584817.0,584889.0,KABUPATEN MALANG,2022-08-08 08:55:38,8,2022,611300,1
2022-08-08 08:55:38,584889.0,584817.0,KABUPATEN MALANG,2022-08-08 08:55:38,8,2022,611300,1
